session_id,vehicle_number,vehicle_type,slot_number,entry_time,exit_time,duration_minutes,status,hour,minute,day_of_week,is_weekend,is_morning_rush,is_lunch,is_evening_rush,month,day,vehicle_type_num
4294,UP80LL5557,car,C8,2024-03-14 17:07:14,2024-03-14 19:17:14,130,completed,17,7,3,0,0,0,1,3,14,0
4295,UP80QR3041,car,C1,2024-03-14 17:45:07,2024-03-14 18:47:07,62,completed,17,45,3,0,0,0,1,3,14,0
4296,UP80JZ3266,car,C1,2024-03-14 18:49:20,2024-03-14 19:30:20,41,completed,18,49,3,0,0,0,1,3,14,0
4297,UP80NZ1188,bike,B1,2024-03-14 18:59:09,2024-03-14 19:26:09,27,completed,18,59,3,0,0,0,1,3,14,1
4298,UP80KA8711,car,C2,2024-03-14 18:00:50,2024-03-14 18:52:50,52,completed,18,0,3,0,0,0,1,3,14,0
4299,UP80JL6023,car,C3,2024-03-14 18:07:40,2024-03-14 19:14:40,67,completed,18,7,3,0,0,0,1,3,14,0
4300,UP80GY7906,bike,B2,2024-03-14 19:02:38,2024-03-14 20:39:38,97,completed,19,2,3,0,0,0,1,3,14,1
4301,UP80SC9797,car,C2,2024-03-14 19:15:01,2024-03-14 20:56:01,101,completed,19,15,3,0,0,0,1,3,14,0
4302,UP80DJ5374,bike,B1,2024-03-14 19:57:19,2024-03-14 21:13:19,76,completed,19,57,3,0,0,0,1,3,14,1
4303,UP80CX4114,bike,B3,2024-03-14 19:58:55,2024-03-14 21:13:55,75,completed,19,58,3,0,0,0,1,3,14,1
4304,UP80GF5632,car,C1,2024-03-14 19:21:55,2024-03-14 21:03:55,102,completed,19,21,3,0,0,0,1,3,14,0
4305,UP80CF4986,bike,B4,2024-03-14 19:32:48,2024-03-14 20:44:48,72,completed,19,32,3,0,0,0,1,3,14,1
4306,UP80SJ3547,car,C3,2024-03-14 19:26:51,2024-03-14 21:29:51,123,completed,19,26,3,0,0,0,1,3,14,0
4307,UP80KQ8668,bike,B5,2024-03-14 19:35:02,2024-03-14 20:23:02,48,completed,19,35,3,0,0,0,1,3,14,1
4308,UP80SW1916,bike,B6,2024-03-14 20:14:01,2024-03-14 20:38:01,24,completed,20,14,3,0,0,0,0,3,14,1
4309,UP80FD2679,bike,B5,2024-03-14 20:31:58,2024-03-14 21:37:58,66,completed,20,31,3,0,0,0,0,3,14,1
4310,UP80JL6023,car,C4,2024-03-14 20:35:37,2024-03-14 22:09:37,94,completed,20,35,3,0,0,0,0,3,14,0
4311,UP80XW5889,car,C5,2024-03-14 20:09:06,2024-03-14 21:59:06,110,completed,20,9,3,0,0,0,0,3,14,0
4312,UP80RG8239,bike,B7,2024-03-14 20:16:59,2024-03-14 20:51:59,35,completed,20,16,3,0,0,0,0,3,14,1
4313,UP80CL8433,car,C6,2024-03-14 20:52:46,2024-03-15 00:05:46,193,completed,20,52,3,0,0,0,0,3,14,0
4314,UP80MG8956,car,C1,2024-03-14 23:35:20,2024-03-15 01:41:20,126,completed,23,35,3,0,0,0,0,3,14,0
4315,UP80SS2169,bike,B1,2024-03-14 23:50:23,2024-03-15 01:03:23,73,completed,23,50,3,0,0,0,0,3,14,1
4316,UP80FD2679,bike,B1,2024-03-15 00:24:14,2024-03-15 01:34:14,70,completed,0,24,4,0,0,0,0,3,15,1
4317,UP80GQ7543,car,C1,2024-03-15 03:58:53,2024-03-15 04:50:53,52,completed,3,58,4,0,0,0,0,3,15,0
4318,UP80JZ3266,car,C1,2024-03-15 06:44:39,2024-03-15 09:38:39,174,completed,6,44,4,0,0,0,0,3,15,0
4319,UP80CC6635,car,C2,2024-03-15 06:10:06,2024-03-15 07:09:06,59,completed,6,10,4,0,0,0,0,3,15,0
4320,UP80NC1771,car,C3,2024-03-15 07:01:19,2024-03-15 11:54:19,293,completed,7,1,4,0,1,0,0,3,15,0
4321,UP80DM4502,car,C2,2024-03-15 07:34:59,2024-03-15 13:05:59,331,completed,7,34,4,0,1,0,0,3,15,0
4322,UP80ZU9317,car,C4,2024-03-15 07:11:57,2024-03-15 13:45:57,394,completed,7,11,4,0,1,0,0,3,15,0
4323,UP80DU9837,bike,B1,2024-03-15 07:13:30,2024-03-15 08:53:30,100,completed,7,13,4,0,1,0,0,3,15,1
4324,UP80GX3546,car,C5,2024-03-15 08:52:22,2024-03-15 16:38:22,466,completed,8,52,4,0,1,0,0,3,15,0
4325,UP80CC6635,car,C6,2024-03-15 08:07:53,2024-03-15 13:16:53,309,completed,8,7,4,0,1,0,0,3,15,0
4326,UP80QV8527,car,C7,2024-03-15 08:49:52,2024-03-15 14:48:52,359,completed,8,49,4,0,1,0,0,3,15,0
4327,UP80AT5315,car,C8,2024-03-15 08:09:02,2024-03-15 15:23:02,434,completed,8,9,4,0,1,0,0,3,15,0
4328,UP80XW5889,car,C9,2024-03-15 08:41:15,2024-03-15 15:04:15,383,completed,8,41,4,0,1,0,0,3,15,0
4329,UP80PT9928,car,C10,2024-03-15 08:14:31,2024-03-15 14:10:31,356,completed,8,14,4,0,1,0,0,3,15,0
4330,UP80AT5315,car,C11,2024-03-15 08:41:01,2024-03-15 14:38:01,357,completed,8,41,4,0,1,0,0,3,15,0
4331,UP80KB6155,car,C12,2024-03-15 08:41:21,2024-03-15 15:50:21,429,completed,8,41,4,0,1,0,0,3,15,0
4332,UP80XA6442,car,C13,2024-03-15 08:24:45,2024-03-15 15:55:45,451,completed,8,24,4,0,1,0,0,3,15,0
4333,UP80FA6168,bike,B2,2024-03-15 08:44:31,2024-03-15 11:54:31,190,completed,8,44,4,0,1,0,0,3,15,1
4334,UP80XW5889,car,C14,2024-03-15 08:00:46,2024-03-15 15:04:46,424,completed,8,0,4,0,1,0,0,3,15,0
4335,UP80RA5506,car,C1,2024-03-15 09:51:57,2024-03-15 15:27:57,336,completed,9,51,4,0,1,0,0,3,15,0
4336,UP80LY8973,car,C15,2024-03-15 09:46:51,2024-03-15 17:27:51,461,completed,9,46,4,0,1,0,0,3,15,0
4337,UP80KB6155,car,C16,2024-03-15 09:47:14,2024-03-15 15:07:14,320,completed,9,47,4,0,1,0,0,3,15,0
4338,UP80FN1434,bike,B1,2024-03-15 09:58:50,2024-03-15 13:03:50,185,completed,9,58,4,0,1,0,0,3,15,1
4339,UP80HF2419,bike,B3,2024-03-15 09:00:50,2024-03-15 12:31:50,211,completed,9,0,4,0,1,0,0,3,15,1
4340,UP80JB6409,bike,B4,2024-03-15 10:27:26,2024-03-15 12:22:26,115,completed,10,27,4,0,0,0,0,3,15,1
4341,UP80WD3621,bike,B5,2024-03-15 10:03:22,2024-03-15 10:52:22,49,completed,10,3,4,0,0,0,0,3,15,1
4342,UP80FN1434,bike,B6,2024-03-15 10:30:35,2024-03-15 11:11:35,41,completed,10,30,4,0,0,0,0,3,15,1
4343,UP80WD3621,bike,B5,2024-03-15 11:01:24,2024-03-15 12:04:24,63,completed,11,1,4,0,0,0,0,3,15,1
4344,UP80NZ1188,bike,B6,2024-03-15 11:04:55,2024-03-15 12:06:55,62,completed,11,4,4,0,0,0,0,3,15,1
4345,UP80FA6168,bike,B7,2024-03-15 11:46:18,2024-03-15 12:13:18,27,completed,11,46,4,0,0,0,0,3,15,1
4346,UP80FU2674,car,C3,2024-03-15 12:05:05,2024-03-15 13:27:05,82,completed,12,5,4,0,0,1,0,3,15,0
4347,UP80KQ8668,bike,B2,2024-03-15 12:16:27,2024-03-15 13:09:27,53,completed,12,16,4,0,0,1,0,3,15,1
4348,UP80EB1043,car,C2,2024-03-15 13:13:08,2024-03-15 13:57:08,44,completed,13,13,4,0,0,1,0,3,15,0
4349,UP80VL2040,car,C3,2024-03-15 13:34:45,2024-03-15 14:26:45,52,completed,13,34,4,0,0,1,0,3,15,0
4350,UP80CL8433,car,C6,2024-03-15 13:43:31,2024-03-15 14:31:31,48,completed,13,43,4,0,0,1,0,3,15,0
4351,UP80LL5557,car,C2,2024-03-15 14:58:33,2024-03-15 17:24:33,146,completed,14,58,4,0,0,0,0,3,15,0
4352,UP80SH5844,car,C3,2024-03-15 14:55:01,2024-03-15 17:13:01,138,completed,14,55,4,0,0,0,0,3,15,0
4353,UP80DJ5374,bike,B1,2024-03-15 15:10:44,2024-03-15 16:35:44,85,completed,15,10,4,0,0,0,0,3,15,1
4354,UP80FA6168,bike,B2,2024-03-15 15:50:56,2024-03-15 17:29:56,99,completed,15,50,4,0,0,0,0,3,15,1
4355,UP80QV8527,car,C1,2024-03-15 16:04:51,2024-03-15 18:38:51,154,completed,16,4,4,0,0,0,0,3,15,0
4356,UP80CY3442,car,C4,2024-03-15 16:22:14,2024-03-15 18:20:14,118,completed,16,22,4,0,0,0,0,3,15,0
4357,UP80FM8517,bike,B3,2024-03-15 16:31:53,2024-03-15 17:29:53,58,completed,16,31,4,0,0,0,0,3,15,1
4358,UP80XV1653,car,C5,2024-03-15 16:39:30,2024-03-15 19:40:30,181,completed,16,39,4,0,0,0,0,3,15,0
4359,UP80AT5315,car,C2,2024-03-15 17:33:28,2024-03-15 18:46:28,73,completed,17,33,4,0,0,0,1,3,15,0
4360,UP80FA6168,bike,B1,2024-03-15 17:52:51,2024-03-15 19:13:51,81,completed,17,52,4,0,0,0,1,3,15,1
4361,UP80DD9830,car,C3,2024-03-15 17:53:07,2024-03-15 19:04:07,71,completed,17,53,4,0,0,0,1,3,15,0
4362,UP80CL8433,car,C6,2024-03-15 17:26:37,2024-03-15 18:37:37,71,completed,17,26,4,0,0,0,1,3,15,0
4363,UP80DK4598,car,C7,2024-03-15 17:26:20,2024-03-15 19:06:20,100,completed,17,26,4,0,0,0,1,3,15,0
4364,UP80SL4824,bike,B2,2024-03-15 17:43:03,2024-03-15 18:47:03,64,completed,17,43,4,0,0,0,1,3,15,1
4365,UP80DD9830,car,C8,2024-03-15 17:08:48,2024-03-15 18:33:48,85,completed,17,8,4,0,0,0,1,3,15,0
4366,UP80FD2679,bike,B3,2024-03-15 17:14:47,2024-03-15 18:13:47,59,completed,17,14,4,0,0,0,1,3,15,1
4367,UP80BH6925,bike,B4,2024-03-15 17:39:28,2024-03-15 18:51:28,72,completed,17,39,4,0,0,0,1,3,15,1
4368,UP80CL8433,car,C1,2024-03-15 18:55:08,2024-03-15 21:26:08,151,completed,18,55,4,0,0,0,1,3,15,0
4369,UP80FA6168,bike,B2,2024-03-15 18:07:19,2024-03-15 19:35:19,88,completed,18,7,4,0,0,0,1,3,15,1
4370,UP80VL2040,car,C2,2024-03-15 18:50:12,2024-03-15 20:08:12,78,completed,18,50,4,0,0,0,1,3,15,0
4371,UP80HJ5952,bike,B3,2024-03-15 18:29:35,2024-03-15 20:19:35,110,completed,18,29,4,0,0,0,1,3,15,1
4372,UP80SW1916,bike,B4,2024-03-15 18:46:44,2024-03-15 19:45:44,59,completed,18,46,4,0,0,0,1,3,15,1
4373,UP80SJ3547,car,C4,2024-03-15 18:31:46,2024-03-15 19:19:46,48,completed,18,31,4,0,0,0,1,3,15,0
4374,UP80NC1771,car,C6,2024-03-15 18:18:44,2024-03-15 20:30:44,132,completed,18,18,4,0,0,0,1,3,15,0
4375,UP80XW5889,car,C8,2024-03-15 18:01:13,2024-03-15 19:17:13,76,completed,18,1,4,0,0,0,1,3,15,0
4376,UP80FU2674,car,C3,2024-03-15 19:28:35,2024-03-15 20:55:35,87,completed,19,28,4,0,0,0,1,3,15,0
4377,UP80FU2674,car,C4,2024-03-15 19:49:15,2024-03-15 20:55:15,66,completed,19,49,4,0,0,0,1,3,15,0
4378,UP80FN1434,bike,B1,2024-03-15 19:44:45,2024-03-15 20:05:45,21,completed,19,44,4,0,0,0,1,3,15,1
4379,UP80FM8517,bike,B2,2024-03-15 19:45:59,2024-03-15 21:02:59,77,completed,19,45,4,0,0,0,1,3,15,1
4380,UP80PS1750,bike,B4,2024-03-15 19:25:12,2024-03-15 20:12:12,47,completed,19,25,4,0,0,0,1,3,15,1
4381,UP80FH7211,car,C5,2024-03-15 19:42:08,2024-03-15 21:09:08,87,completed,19,42,4,0,0,0,1,3,15,0
4382,UP80YN1931,bike,B5,2024-03-15 20:04:08,2024-03-15 21:20:08,76,completed,20,4,4,0,0,0,0,3,15,1
4383,UP80LN2982,bike,B6,2024-03-15 20:01:52,2024-03-15 21:46:52,105,completed,20,1,4,0,0,0,0,3,15,1
4384,UP80GR6977,car,C2,2024-03-15 20:33:18,2024-03-15 21:52:18,79,completed,20,33,4,0,0,0,0,3,15,0
4385,UP80YU4241,bike,B1,2024-03-15 20:08:24,2024-03-15 21:53:24,105,completed,20,8,4,0,0,0,0,3,15,1
4386,UP80JZ3266,car,C3,2024-03-15 21:13:48,2024-03-15 23:01:48,108,completed,21,13,4,0,0,0,0,3,15,0
4387,UP80FN1434,bike,B1,2024-03-16 00:02:18,2024-03-16 01:08:18,66,completed,0,2,5,1,0,0,0,3,16,1
4388,UP80KQ8668,bike,B1,2024-03-16 07:22:25,2024-03-16 10:49:25,207,completed,7,22,5,1,1,0,0,3,16,1
4389,UP80BF5345,bike,B2,2024-03-16 07:43:13,2024-03-16 09:47:13,124,completed,7,43,5,1,1,0,0,3,16,1
4390,UP80NC1771,car,C1,2024-03-16 08:41:13,2024-03-16 13:28:13,287,completed,8,41,5,1,1,0,0,3,16,0
4391,UP80XW5889,car,C2,2024-03-16 08:32:03,2024-03-16 13:26:03,294,completed,8,32,5,1,1,0,0,3,16,0
4392,UP80JZ3266,car,C3,2024-03-16 08:59:20,2024-03-16 13:10:20,251,completed,8,59,5,1,1,0,0,3,16,0
4393,UP80WW7227,car,C4,2024-03-16 09:53:52,2024-03-16 17:53:52,480,completed,9,53,5,1,1,0,0,3,16,0
4394,UP80LL5557,car,C5,2024-03-16 09:09:56,2024-03-16 14:49:56,340,completed,9,9,5,1,1,0,0,3,16,0
4395,UP80BH6925,bike,B2,2024-03-16 10:38:33,2024-03-16 11:24:33,46,completed,10,38,5,1,0,0,0,3,16,1
4396,UP80LV9702,bike,B3,2024-03-16 10:23:33,2024-03-16 11:46:33,83,completed,10,23,5,1,0,0,0,3,16,1
4397,UP80CL8433,car,C6,2024-03-16 11:33:27,2024-03-16 12:17:27,44,completed,11,33,5,1,0,0,0,3,16,0
4398,UP80FH7211,car,C7,2024-03-16 11:22:37,2024-03-16 12:30:37,68,completed,11,22,5,1,0,0,0,3,16,0
4399,UP80WD3621,bike,B1,2024-03-16 12:12:10,2024-03-16 13:16:10,64,completed,12,12,5,1,0,1,0,3,16,1
4400,UP80NZ7201,car,C6,2024-03-16 12:21:34,2024-03-16 12:50:34,29,completed,12,21,5,1,0,1,0,3,16,0
4401,UP80SW1916,bike,B1,2024-03-16 13:41:34,2024-03-16 14:04:34,23,completed,13,41,5,1,0,1,0,3,16,1
4402,UP80RU2307,car,C1,2024-03-16 13:23:15,2024-03-16 14:39:15,76,completed,13,23,5,1,0,1,0,3,16,0
4403,UP80KQ8668,bike,B1,2024-03-16 14:37:41,2024-03-16 15:48:41,71,completed,14,37,5,1,0,0,0,3,16,1
4404,UP80WD3621,bike,B2,2024-03-16 14:09:06,2024-03-16 15:22:06,73,completed,14,9,5,1,0,0,0,3,16,1
4405,UP80SC9797,car,C1,2024-03-16 15:02:04,2024-03-16 17:18:04,136,completed,15,2,5,1,0,0,0,3,16,0
4406,UP80DU9837,bike,B2,2024-03-16 15:31:38,2024-03-16 15:53:38,22,completed,15,31,5,1,0,0,0,3,16,1
4407,UP80KQ8668,bike,B1,2024-03-16 16:49:12,2024-03-16 17:58:12,69,completed,16,49,5,1,0,0,0,3,16,1
4408,UP80QT9270,bike,B2,2024-03-16 16:11:30,2024-03-16 17:32:30,81,completed,16,11,5,1,0,0,0,3,16,1
4409,UP80QE5010,car,C2,2024-03-16 16:51:41,2024-03-16 19:25:41,154,completed,16,51,5,1,0,0,0,3,16,0
4410,UP80NZ1188,bike,B3,2024-03-16 16:03:10,2024-03-16 17:15:10,72,completed,16,3,5,1,0,0,0,3,16,1
4411,UP80RU2307,car,C1,2024-03-16 17:19:27,2024-03-16 19:30:27,131,completed,17,19,5,1,0,0,1,3,16,0
4412,UP80CL8433,car,C3,2024-03-16 17:58:00,2024-03-16 19:35:00,97,completed,17,58,5,1,0,0,1,3,16,0
4413,UP80YY1009,car,C4,2024-03-16 17:08:56,2024-03-16 17:53:56,45,completed,17,8,5,1,0,0,1,3,16,0
4414,UP80MY5892,car,C4,2024-03-16 17:55:45,2024-03-16 18:46:45,51,completed,17,55,5,1,0,0,1,3,16,0
4415,UP80EB1043,car,C5,2024-03-16 17:30:29,2024-03-16 19:32:29,122,completed,17,30,5,1,0,0,1,3,16,0
4416,UP80WD3621,bike,B2,2024-03-16 17:08:20,2024-03-16 18:52:20,104,completed,17,8,5,1,0,0,1,3,16,1
4417,UP80ZU9317,car,C4,2024-03-16 18:58:24,2024-03-16 20:26:24,88,completed,18,58,5,1,0,0,1,3,16,0
4418,UP80CB9056,car,C6,2024-03-16 18:04:03,2024-03-16 19:50:03,106,completed,18,4,5,1,0,0,1,3,16,0
4419,UP80DJ5374,bike,B1,2024-03-16 18:09:12,2024-03-16 18:33:12,24,completed,18,9,5,1,0,0,1,3,16,1
4420,UP80JZ3266,car,C7,2024-03-16 18:22:47,2024-03-16 20:05:47,103,completed,18,22,5,1,0,0,1,3,16,0
4421,UP80GQ7543,car,C8,2024-03-16 18:06:48,2024-03-16 20:08:48,122,completed,18,6,5,1,0,0,1,3,16,0
4422,UP80XW5889,car,C9,2024-03-16 18:30:06,2024-03-16 19:32:06,62,completed,18,30,5,1,0,0,1,3,16,0
4423,UP80NC1771,car,C10,2024-03-16 18:49:25,2024-03-16 20:07:25,78,completed,18,49,5,1,0,0,1,3,16,0
4424,UP80RU2307,car,C1,2024-03-16 19:43:24,2024-03-16 20:56:24,73,completed,19,43,5,1,0,0,1,3,16,0
4425,UP80XW5889,car,C2,2024-03-16 19:49:17,2024-03-16 21:21:17,92,completed,19,49,5,1,0,0,1,3,16,0
4426,UP80HT4033,car,C3,2024-03-16 19:53:18,2024-03-16 20:55:18,62,completed,19,53,5,1,0,0,1,3,16,0
4427,UP80NC1771,car,C4,2024-03-16 20:45:23,2024-03-16 21:22:23,37,completed,20,45,5,1,0,0,0,3,16,0
4428,UP80WW7227,car,C5,2024-03-16 20:53:05,2024-03-16 21:32:05,39,completed,20,53,5,1,0,0,0,3,16,0
4429,UP80FD2679,bike,B1,2024-03-16 20:39:45,2024-03-16 21:38:45,59,completed,20,39,5,1,0,0,0,3,16,1
4430,UP80GT1027,car,C6,2024-03-16 20:26:03,2024-03-16 22:36:03,130,completed,20,26,5,1,0,0,0,3,16,0
4431,UP80DK4598,car,C7,2024-03-16 20:40:37,2024-03-16 22:49:37,129,completed,20,40,5,1,0,0,0,3,16,0
4432,UP80YN1931,bike,B2,2024-03-16 20:25:45,2024-03-16 21:37:45,72,completed,20,25,5,1,0,0,0,3,16,1
4433,UP80FM8517,bike,B3,2024-03-16 20:01:32,2024-03-16 20:44:32,43,completed,20,1,5,1,0,0,0,3,16,1
4434,UP80DK4598,car,C1,2024-03-16 22:16:54,2024-03-17 00:48:54,152,completed,22,16,5,1,0,0,0,3,16,0
4435,UP80QZ9666,bike,B1,2024-03-16 22:55:35,2024-03-17 00:05:35,70,completed,22,55,5,1,0,0,0,3,16,1
4436,UP80FM8517,bike,B1,2024-03-17 00:42:09,2024-03-17 02:14:09,92,completed,0,42,6,1,0,0,0,3,17,1
4437,UP80KB6155,car,C1,2024-03-17 09:05:19,2024-03-17 14:54:19,349,completed,9,5,6,1,1,0,0,3,17,0
4438,UP80BH6925,bike,B1,2024-03-17 09:35:49,2024-03-17 12:49:49,194,completed,9,35,6,1,1,0,0,3,17,1
4439,UP80NZ7201,car,C2,2024-03-17 09:31:56,2024-03-17 15:07:56,336,completed,9,31,6,1,1,0,0,3,17,0
4440,UP80DD9830,car,C3,2024-03-17 10:12:15,2024-03-17 10:51:15,39,completed,10,12,6,1,0,0,0,3,17,0
4441,UP80NZ7201,car,C3,2024-03-17 10:58:13,2024-03-17 12:29:13,91,completed,10,58,6,1,0,0,0,3,17,0
4442,UP80NZ1188,bike,B2,2024-03-17 10:46:02,2024-03-17 11:52:02,66,completed,10,46,6,1,0,0,0,3,17,1
4443,UP80JZ3266,car,C4,2024-03-17 10:37:15,2024-03-17 11:34:15,57,completed,10,37,6,1,0,0,0,3,17,0
4444,UP80TK7118,car,C4,2024-03-17 12:19:54,2024-03-17 13:01:54,42,completed,12,19,6,1,0,1,0,3,17,0
4445,UP80GR6977,car,C3,2024-03-17 12:41:14,2024-03-17 14:10:14,89,completed,12,41,6,1,0,1,0,3,17,0
4446,UP80QA2535,bike,B2,2024-03-17 12:48:11,2024-03-17 13:37:11,49,completed,12,48,6,1,0,1,0,3,17,1
4447,UP80CA5658,bike,B3,2024-03-17 12:14:03,2024-03-17 12:55:03,41,completed,12,14,6,1,0,1,0,3,17,1
4448,UP80CC6635,car,C4,2024-03-17 13:15:49,2024-03-17 14:29:49,74,completed,13,15,6,1,0,1,0,3,17,0
4449,UP80PT9928,car,C5,2024-03-17 13:41:01,2024-03-17 14:44:01,63,completed,13,41,6,1,0,1,0,3,17,0
4450,UP80CL8433,car,C3,2024-03-17 14:33:04,2024-03-17 16:25:04,112,completed,14,33,6,1,0,0,0,3,17,0
4451,UP80WW7227,car,C4,2024-03-17 14:29:57,2024-03-17 16:44:57,135,completed,14,29,6,1,0,0,0,3,17,0
4452,UP80PT9928,car,C1,2024-03-17 15:58:45,2024-03-17 16:28:45,30,completed,15,58,6,1,0,0,0,3,17,0
4453,UP80BH6925,bike,B1,2024-03-17 15:22:43,2024-03-17 16:01:43,39,completed,15,22,6,1,0,0,0,3,17,1
4454,UP80NZ7201,car,C2,2024-03-17 15:39:27,2024-03-17 16:36:27,57,completed,15,39,6,1,0,0,0,3,17,0
4455,UP80SJ3547,car,C5,2024-03-17 15:39:32,2024-03-17 17:41:32,122,completed,15,39,6,1,0,0,0,3,17,0
4456,UP80ZU9317,car,C6,2024-03-17 16:19:08,2024-03-17 18:17:08,118,completed,16,19,6,1,0,0,0,3,17,0
4457,UP80PF8800,bike,B1,2024-03-17 16:26:46,2024-03-17 18:04:46,98,completed,16,26,6,1,0,0,0,3,17,1
4458,UP80LL5557,car,C1,2024-03-17 16:31:27,2024-03-17 18:29:27,118,completed,16,31,6,1,0,0,0,3,17,0
4459,UP80KZ5345,car,C2,2024-03-17 17:30:25,2024-03-17 18:45:25,75,completed,17,30,6,1,0,0,1,3,17,0
4460,UP80SC9797,car,C3,2024-03-17 17:26:59,2024-03-17 18:19:59,53,completed,17,26,6,1,0,0,1,3,17,0
4461,UP80PT9928,car,C4,2024-03-17 17:42:42,2024-03-17 19:08:42,86,completed,17,42,6,1,0,0,1,3,17,0
4462,UP80FM8517,bike,B1,2024-03-17 18:40:10,2024-03-17 19:18:10,38,completed,18,40,6,1,0,0,1,3,17,1
4463,UP80GQ7543,car,C1,2024-03-17 18:10:11,2024-03-17 18:43:11,33,completed,18,10,6,1,0,0,1,3,17,0
4464,UP80JZ3266,car,C3,2024-03-17 18:36:44,2024-03-17 20:20:44,104,completed,18,36,6,1,0,0,1,3,17,0
4465,UP80TH9379,car,C1,2024-03-17 19:05:25,2024-03-17 20:48:25,103,completed,19,5,6,1,0,0,1,3,17,0
4466,UP80ZG9817,car,C2,2024-03-17 19:43:57,2024-03-17 21:09:57,86,completed,19,43,6,1,0,0,1,3,17,0
4467,UP80QE5010,car,C4,2024-03-17 20:18:37,2024-03-17 21:43:37,85,completed,20,18,6,1,0,0,0,3,17,0
4468,UP80FU2674,car,C3,2024-03-17 20:39:30,2024-03-17 22:17:30,98,completed,20,39,6,1,0,0,0,3,17,0
4469,UP80DJ5374,bike,B1,2024-03-17 20:38:53,2024-03-17 22:48:53,130,completed,20,38,6,1,0,0,0,3,17,1
4470,UP80QE5010,car,C5,2024-03-17 20:23:47,2024-03-17 21:56:47,93,completed,20,23,6,1,0,0,0,3,17,0
4471,UP80KA8711,car,C6,2024-03-17 20:04:58,2024-03-17 22:43:58,159,completed,20,4,6,1,0,0,0,3,17,0
4472,UP80UU6573,car,C1,2024-03-17 22:49:24,2024-03-18 01:09:24,140,completed,22,49,6,1,0,0,0,3,17,0
4473,UP80DH1958,bike,B1,2024-03-17 23:36:04,2024-03-17 23:55:04,19,completed,23,36,6,1,0,0,0,3,17,1
4474,UP80MG8956,car,C1,2024-03-18 05:01:44,2024-03-18 06:08:44,67,completed,5,1,0,0,0,0,0,3,18,0
4475,UP80GR6977,car,C1,2024-03-18 06:56:50,2024-03-18 08:23:50,87,completed,6,56,0,0,0,0,0,3,18,0
4476,UP80ET5530,car,C2,2024-03-18 06:38:23,2024-03-18 10:08:23,210,completed,6,38,0,0,0,0,0,3,18,0
4477,UP80QA2535,bike,B1,2024-03-18 07:49:58,2024-03-18 11:35:58,226,completed,7,49,0,0,1,0,0,3,18,1
4478,UP80SS2169,bike,B2,2024-03-18 07:31:50,2024-03-18 10:17:50,166,completed,7,31,0,0,1,0,0,3,18,1
4479,UP80DK4598,car,C3,2024-03-18 07:16:23,2024-03-18 13:08:23,352,completed,7,16,0,0,1,0,0,3,18,0
4480,UP80FB1659,car,C4,2024-03-18 07:41:27,2024-03-18 12:52:27,311,completed,7,41,0,0,1,0,0,3,18,0
4481,UP80KQ8668,bike,B3,2024-03-18 07:42:52,2024-03-18 12:13:52,271,completed,7,42,0,0,1,0,0,3,18,1
4482,UP80DJ5374,bike,B4,2024-03-18 08:17:32,2024-03-18 13:51:32,334,completed,8,17,0,0,1,0,0,3,18,1
4483,UP80PJ6419,bike,B5,2024-03-18 08:35:47,2024-03-18 13:27:47,292,completed,8,35,0,0,1,0,0,3,18,1
4484,UP80DD9830,car,C1,2024-03-18 08:35:27,2024-03-18 14:14:27,339,completed,8,35,0,0,1,0,0,3,18,0
4485,UP80FM8517,bike,B6,2024-03-18 08:53:31,2024-03-18 13:27:31,274,completed,8,53,0,0,1,0,0,3,18,1
4486,UP80NC1771,car,C5,2024-03-18 08:15:09,2024-03-18 13:11:09,296,completed,8,15,0,0,1,0,0,3,18,0
4487,UP80RA5506,car,C6,2024-03-18 08:30:23,2024-03-18 16:24:23,474,completed,8,30,0,0,1,0,0,3,18,0
4488,UP80DD9830,car,C7,2024-03-18 08:18:15,2024-03-18 13:18:15,300,completed,8,18,0,0,1,0,0,3,18,0
4489,UP80BH6925,bike,B7,2024-03-18 08:49:51,2024-03-18 12:01:51,192,completed,8,49,0,0,1,0,0,3,18,1
4490,UP80CF7818,bike,B8,2024-03-18 08:19:15,2024-03-18 11:06:15,167,completed,8,19,0,0,1,0,0,3,18,1
4491,UP80SC9797,car,C8,2024-03-18 08:27:38,2024-03-18 14:39:38,372,completed,8,27,0,0,1,0,0,3,18,0
4492,UP80QA2535,bike,B9,2024-03-18 08:46:50,2024-03-18 12:48:50,242,completed,8,46,0,0,1,0,0,3,18,1
4493,UP80QV8527,car,C9,2024-03-18 09:23:46,2024-03-18 14:23:46,300,completed,9,23,0,0,1,0,0,3,18,0
4494,UP80FB1344,car,C10,2024-03-18 09:10:46,2024-03-18 14:57:46,347,completed,9,10,0,0,1,0,0,3,18,0
4495,UP80ZU9317,car,C11,2024-03-18 09:29:12,2024-03-18 15:33:12,364,completed,9,29,0,0,1,0,0,3,18,0
4496,UP80VL2040,car,C12,2024-03-18 09:44:29,2024-03-18 14:26:29,282,completed,9,44,0,0,1,0,0,3,18,0
4497,UP80BR1207,bike,B10,2024-03-18 09:58:09,2024-03-18 13:24:09,206,completed,9,58,0,0,1,0,0,3,18,1
4498,UP80RA5506,car,C2,2024-03-18 10:59:22,2024-03-18 13:51:22,172,completed,10,59,0,0,0,0,0,3,18,0
